d1,d2,score,count,n1,n2
DCC0215,DCC1321,0.7980848420873641,13,Temozolomide,Vinblastine
DCC1417,DCC0153,0.7760466516624563,14,Dacarbazine,Clofarabine
DCC1417,DCC0122,0.7593062732973956,15,Dacarbazine,Erlotinib
DCC1417,DCC0158,0.7614950716486392,14,Dacarbazine,Pemetrexed
DCC1417,DCC0361,0.7904141802324752,13,Dacarbazine,Vorinostat
DCC1417,DCC0355,0.7812662564243336,11,Dacarbazine,Genistein
DCC1417,DCC0336,0.7692082069856357,14,Dacarbazine,Sunitinib
DCC1417,DCC0046,0.7679669962148881,14,Dacarbazine,Mitomycin
DCC1417,DCC0096,0.7545445603633405,15,Dacarbazine,Epirubicin
DCC1417,DCC0215,0.7807219236560423,14,Dacarbazine,Temozolomide
DCC1417,DCC0162,0.7597959167569539,15,Dacarbazine,Leucovorin
DCC1417,DCC0108,0.7918083420999047,13,Dacarbazine,Altretamine
DCC1417,DCC0288,0.7720428079895398,14,Dacarbazine,Fludarabine
DCC1417,DCC0104,0.7562655013731678,12,Dacarbazine,Raloxifene
DCC1417,DCC0307,0.7581496077861942,12,Dacarbazine,Trimetrexate
DCC1417,DCC0420,0.7846593156259257,10,Dacarbazine,Tirapazamine
DCC1417,DCC0275,0.7776493597817533,10,Dacarbazine,Procainamide
DCC1417,DCC0088,0.7541058007991875,14,Dacarbazine,Trifluridine
DCC1417,DCC0067,0.7614481994432795,15,Dacarbazine,Vinorelbine
DCC1417,DCC0311,0.7650703023460538,14,Dacarbazine,Ifosfamide
DCC1417,DCC1657,0.7641955042793176,13,Dacarbazine,Vandetanib
DCC1417,DCC1443,0.7511725453580206,13,Dacarbazine,Azacitidine
DCC1417,DCC1639,0.7865111275617686,15,Dacarbazine,Ixabepilone
DCC1417,DCC1522,0.7515694477260422,14,Dacarbazine,Procarbazine
DCC1417,DCC1535,0.7641233867488589,14,Dacarbazine,Mitoxantrone
DCC1417,DCC1235,0.7953788734270414,11,Dacarbazine,Chlorambucil
DCC1417,DCC1710,0.7814317496412373,13,Dacarbazine,Plerixafor
DCC1417,DCC1471,0.7753072950846035,13,Dacarbazine,Busulfan
DCC1417,DCC1245,0.7545199776289957,14,Dacarbazine,Floxuridine
DCC1417,DCC0620,0.7534887384134087,13,Dacarbazine,Canfosfamide
DCC1417,DCC1681,0.7825131582038198,10,Dacarbazine,Pertuzumab
DCC1417,DCC1688,0.783262678397879,14,Dacarbazine,Axitinib
DCC1417,DCC1624,0.7677321488294221,12,Dacarbazine,Uracil
DCC1417,DCC1321,0.7640047511982676,15,Dacarbazine,Vinblastine
DCC0162,DCC0153,0.7775953581740725,14,Leucovorin,Clofarabine
DCC0162,DCC0122,0.7726551686602835,15,Leucovorin,Erlotinib
DCC0162,DCC0158,0.7730439480731868,14,Leucovorin,Pemetrexed
DCC0162,DCC0361,0.7753676351615909,14,Leucovorin,Vorinostat
DCC0162,DCC0126,0.7544447544699782,14,Leucovorin,Vincristine
DCC0162,DCC0148,0.7675358321066705,14,Leucovorin,Imatinib
DCC0162,DCC0355,0.7574094937218724,13,Leucovorin,Genistein
DCC0162,DCC0416,0.7722949569460981,10,Leucovorin,Potassium
DCC0162,DCC0046,0.7735820884353134,14,Leucovorin,Mitomycin
DCC0162,DCC0271,0.7545892032441497,14,Leucovorin,Topotecan
DCC0162,DCC0332,0.7555162720285065,14,Leucovorin,Lapatinib
DCC0162,DCC0096,0.7505899072259172,16,Leucovorin,Epirubicin
DCC0162,DCC0215,0.7825624779259908,14,Leucovorin,Temozolomide
DCC0162,DCC1417,0.7597959167569539,15,Leucovorin,Dacarbazine
DCC0162,DCC0108,0.7642765069026108,15,Leucovorin,Altretamine
DCC0162,DCC0288,0.7557410024727901,15,Leucovorin,Fludarabine
DCC0162,DCC0104,0.7510180809795559,13,Leucovorin,Raloxifene
DCC0162,DCC0307,0.7532113159825442,13,Leucovorin,Trimetrexate
DCC0162,DCC0067,0.7707550473502177,15,Leucovorin,Vinorelbine
DCC0162,DCC0311,0.7698742164188679,14,Leucovorin,Ifosfamide
DCC0162,DCC1628,0.7567982267859019,14,Leucovorin,Fotemustine
DCC0162,DCC1120,0.7714682133882657,10,Leucovorin,Pegfilgrastim
DCC0162,DCC1639,0.8010904614291233,15,Leucovorin,Ixabepilone
DCC0162,DCC1522,0.7528317312832533,14,Leucovorin,Procarbazine
DCC0162,DCC1535,0.7668145564610246,14,Leucovorin,Mitoxantrone
DCC0162,DCC1235,0.7805802239307461,11,Leucovorin,Chlorambucil
DCC0162,DCC1710,0.7682786188352969,14,Leucovorin,Plerixafor
DCC0162,DCC1245,0.7583802706548126,15,Leucovorin,Floxuridine
DCC0162,DCC1681,0.7766988138730204,10,Leucovorin,Pertuzumab
DCC0162,DCC1688,0.787477343191822,15,Leucovorin,Axitinib
DCC0162,DCC1321,0.7637291517113058,15,Leucovorin,Vinblastine
DCC0108,DCC0191,0.7903362317713466,24,Altretamine,Etoposide
DCC0108,DCC0012,0.7910112352666154,10,Altretamine,Bevacizumab
DCC0108,DCC0189,0.7820271112004972,14,Altretamine,Irinotecan
DCC0108,DCC0153,0.8163146055320957,23,Altretamine,Clofarabine
DCC0108,DCC0122,0.7520655867919557,23,Altretamine,Erlotinib
DCC0108,DCC0158,0.7713051937020888,22,Altretamine,Pemetrexed
DCC0108,DCC0016,0.7512798066256253,14,Altretamine,Bortezomib
DCC0108,DCC0361,0.7826290269117514,20,Altretamine,Vorinostat
DCC0108,DCC0008,0.7792364796477325,10,Altretamine,Trastuzumab
DCC0108,DCC0259,0.7618327805775352,25,Altretamine,Doxorubicin
DCC0108,DCC0369,0.7698630210472359,23,Altretamine,Trabectedin
DCC0108,DCC0245,0.7879603428389468,16,Altretamine,Carboplatin
DCC0108,DCC0009,0.7689539277228864,10,Altretamine,Rituximab
DCC0108,DCC0126,0.7884683801492716,23,Altretamine,Vincristine
DCC0108,DCC0330,0.7599682478049151,23,Altretamine,Dasatinib
DCC0108,DCC0148,0.7700886519653012,21,Altretamine,Imatinib
DCC0108,DCC0079,0.7738633435317805,23,Altretamine,Sorafenib
DCC0108,DCC0355,0.7870214173578993,11,Altretamine,Genistein
DCC0108,DCC0120,0.7838317213130044,10,Altretamine,Oxaliplatin
DCC0108,DCC0295,0.7834656171932001,24,Altretamine,Capecitabine
DCC0108,DCC0336,0.7795605254432889,22,Altretamine,Sunitinib
DCC0108,DCC0094,0.7697758682381493,15,Altretamine,Gemcitabine
DCC0108,DCC0416,0.7592276263452126,10,Altretamine,Potassium
DCC0108,DCC0046,0.8005178506224039,23,Altretamine,Mitomycin
DCC0108,DCC0271,0.7531684564837431,14,Altretamine,Topotecan
DCC0108,DCC0332,0.7725607954091085,23,Altretamine,Lapatinib
DCC0108,DCC0096,0.7939070571020119,23,Altretamine,Epirubicin
DCC0108,DCC0215,0.7982668916917698,19,Altretamine,Temozolomide
DCC0108,DCC1417,0.7918083420999047,13,Altretamine,Dacarbazine
DCC0108,DCC0162,0.7642765069026108,15,Altretamine,Leucovorin
DCC0108,DCC0288,0.8138939786972381,23,Altretamine,Fludarabine
DCC0108,DCC0104,0.7736880855117394,20,Altretamine,Raloxifene
DCC0108,DCC0307,0.7682029374290272,12,Altretamine,Trimetrexate
DCC0108,DCC0275,0.7842258793414449,10,Altretamine,Procainamide
DCC0108,DCC0088,0.7592453222106782,14,Altretamine,Trifluridine
DCC0108,DCC0067,0.7651845513968598,15,Altretamine,Vinorelbine
DCC0108,DCC0311,0.8191792387969105,22,Altretamine,Ifosfamide
DCC0108,DCC1628,0.7732516509252257,13,Altretamine,Fotemustine
DCC0108,DCC1657,0.7703371221775815,13,Altretamine,Vandetanib
DCC0108,DCC1443,0.7596301647036381,21,Altretamine,Azacitidine
DCC0108,DCC1357,0.7659218245122085,22,Altretamine,Daunorubicin
DCC0108,DCC1639,0.7928763475636047,15,Altretamine,Ixabepilone
DCC0108,DCC1024,0.7613152814625594,10,Altretamine,Teprotumumab
DCC0108,DCC1234,0.7941261093279144,16,Altretamine,Bleomycin
DCC0108,DCC1522,0.7871665162717317,23,Altretamine,Procarbazine
DCC0108,DCC1535,0.7916148074719618,23,Altretamine,Mitoxantrone
DCC0108,DCC1235,0.7778767943501848,13,Altretamine,Chlorambucil
DCC0108,DCC1710,0.7710312338472882,14,Altretamine,Plerixafor
DCC0108,DCC1471,0.812892990590978,22,Altretamine,Busulfan
DCC0108,DCC1245,0.7763784181693659,23,Altretamine,Floxuridine
DCC0108,DCC0620,0.7607170455700983,13,Altretamine,Canfosfamide
DCC0108,DCC1681,0.788143224544017,10,Altretamine,Pertuzumab
DCC0108,DCC1688,0.7892511263933857,14,Altretamine,Axitinib
DCC0108,DCC1624,0.7735724082089988,12,Altretamine,Uracil
DCC0108,DCC1321,0.7785574739733188,14,Altretamine,Vinblastine
DCC0288,DCC0191,0.7777682026769548,27,Fludarabine,Etoposide
DCC0288,DCC0012,0.7510541614908438,12,Fludarabine,Bevacizumab
DCC0288,DCC0189,0.7582728917687035,15,Fludarabine,Irinotecan
DCC0288,DCC0153,0.8352411030257758,23,Fludarabine,Clofarabine
DCC0288,DCC0122,0.7657487602972978,22,Fludarabine,Erlotinib
DCC0288,DCC0158,0.7786903667700329,22,Fludarabine,Pemetrexed
DCC0288,DCC0128,0.7676198503535177,26,Fludarabine,Fluorouracil
DCC0288,DCC0103,0.7605654749613507,22,Fludarabine,Lenalidomide
DCC0288,DCC0016,0.7509670048898048,14,Fludarabine,Bortezomib
DCC0288,DCC0361,0.7719411579717932,22,Fludarabine,Vorinostat
DCC0288,DCC0008,0.7832564957741912,10,Fludarabine,Trastuzumab
DCC0288,DCC0369,0.7910777218596425,22,Fludarabine,Trabectedin
DCC0288,DCC0245,0.7879637354427141,17,Fludarabine,Carboplatin
DCC0288,DCC0126,0.816458468241199,22,Fludarabine,Vincristine
DCC0288,DCC0330,0.7705105793630961,23,Fludarabine,Dasatinib
DCC0288,DCC0148,0.7666973676719505,22,Fludarabine,Imatinib
DCC0288,DCC0079,0.7891726158235367,22,Fludarabine,Sorafenib
DCC0288,DCC0355,0.7501337124596331,12,Fludarabine,Genistein
DCC0288,DCC0295,0.7744422709502621,26,Fludarabine,Capecitabine
DCC0288,DCC0336,0.7798025048288066,23,Fludarabine,Sunitinib
DCC0288,DCC0046,0.8120685181236393,23,Fludarabine,Mitomycin
DCC0288,DCC0271,0.7611586139801086,13,Fludarabine,Topotecan
DCC0288,DCC0332,0.7837131672464571,23,Fludarabine,Lapatinib
DCC0288,DCC0080,0.7632678493401924,20,Fludarabine,Zoledronate
DCC0288,DCC0096,0.7957273978638818,24,Fludarabine,Epirubicin
DCC0288,DCC0215,0.7792148889106252,21,Fludarabine,Temozolomide
DCC0288,DCC1417,0.7720428079895398,14,Fludarabine,Dacarbazine
DCC0288,DCC0162,0.7557410024727901,15,Fludarabine,Leucovorin
DCC0288,DCC0108,0.8138939786972381,23,Fludarabine,Altretamine
DCC0288,DCC0277,0.7591548311694423,23,Fludarabine,Thalidomide
DCC0288,DCC0104,0.7771225151609851,20,Fludarabine,Raloxifene
DCC0288,DCC0307,0.7518302211552162,12,Fludarabine,Trimetrexate
DCC0288,DCC0088,0.7603668721340335,13,Fludarabine,Trifluridine
DCC0288,DCC0067,0.7721854984206408,14,Fludarabine,Vinorelbine
DCC0288,DCC0311,0.8260617696691391,23,Fludarabine,Ifosfamide
DCC0288,DCC1628,0.7612516246545424,13,Fludarabine,Fotemustine
DCC0288,DCC1121,0.758042927031434,11,Fludarabine,Sargramostim
DCC0288,DCC1120,0.7919428684587577,10,Fludarabine,Pegfilgrastim
DCC0288,DCC1443,0.7629634766283854,22,Fludarabine,Azacitidine
DCC0288,DCC1357,0.7860331980997664,22,Fludarabine,Daunorubicin
DCC0288,DCC1555,0.7869411811056038,10,Fludarabine,Panitumumab
DCC0288,DCC1639,0.7677374851369088,16,Fludarabine,Ixabepilone
DCC0288,DCC1234,0.7902268761667756,17,Fludarabine,Bleomycin
DCC0288,DCC1522,0.8033463531978128,23,Fludarabine,Procarbazine
DCC0288,DCC1535,0.7996234866923464,24,Fludarabine,Mitoxantrone
DCC0288,DCC1235,0.7956934107143284,13,Fludarabine,Chlorambucil
DCC0288,DCC1710,0.7858273559139151,13,Fludarabine,Plerixafor
DCC0288,DCC1245,0.7846584153737296,23,Fludarabine,Floxuridine
DCC0288,DCC0620,0.7522083404897013,13,Fludarabine,Canfosfamide
DCC0288,DCC1681,0.7852736348478089,10,Fludarabine,Pertuzumab
DCC0288,DCC1688,0.7840579610873614,14,Fludarabine,Axitinib
DCC0288,DCC1624,0.7551020540743371,12,Fludarabine,Uracil
DCC0288,DCC1321,0.7788735444583649,14,Fludarabine,Vinblastine
DCC0277,DCC0153,0.7635784383623109,23,Thalidomide,Clofarabine
DCC0277,DCC0288,0.7591548311694423,23,Thalidomide,Fludarabine
DCC0277,DCC0311,0.7575847558100659,23,Thalidomide,Ifosfamide
DCC0104,DCC0153,0.7736564986538532,21,Raloxifene,Clofarabine
DCC0104,DCC0361,0.7596256382609089,18,Raloxifene,Vorinostat
DCC0104,DCC0355,0.7520832722623332,11,Raloxifene,Genistein
DCC0104,DCC0336,0.7543801898936153,20,Raloxifene,Sunitinib
DCC0104,DCC0046,0.7710647097812915,20,Raloxifene,Mitomycin
DCC0104,DCC0096,0.765563019535552,20,Raloxifene,Epirubicin
DCC0104,DCC0215,0.7636293593681218,18,Raloxifene,Temozolomide
DCC0104,DCC1417,0.7562655013731678,12,Raloxifene,Dacarbazine
DCC0104,DCC0162,0.7510180809795559,13,Raloxifene,Leucovorin
DCC0104,DCC0108,0.7736880855117394,20,Raloxifene,Altretamine
DCC0104,DCC0288,0.7771225151609851,20,Raloxifene,Fludarabine
DCC0104,DCC0067,0.7586605835729144,12,Raloxifene,Vinorelbine
DCC0104,DCC0311,0.7781456972408336,20,Raloxifene,Ifosfamide
DCC0104,DCC1639,0.7620294328731241,14,Raloxifene,Ixabepilone
DCC0104,DCC1234,0.7507833318377513,16,Raloxifene,Bleomycin
DCC0104,DCC1535,0.7538748681455552,21,Raloxifene,Mitoxantrone
DCC0104,DCC1710,0.7559845343469997,12,Raloxifene,Plerixafor
DCC0104,DCC1471,0.7696891266197269,20,Raloxifene,Busulfan
DCC0104,DCC1688,0.7611328985398456,13,Raloxifene,Axitinib
DCC0104,DCC1321,0.7572293403945937,12,Raloxifene,Vinblastine
DCC0307,DCC0122,0.7712978417945053,12,Trimetrexate,Erlotinib
DCC0307,DCC0361,0.7632232329202551,12,Trimetrexate,Vorinostat
DCC0307,DCC0336,0.7510890430877916,13,Trimetrexate,Sunitinib
DCC0307,DCC0046,0.7587596373886555,12,Trimetrexate,Mitomycin
DCC0307,DCC0215,0.7714466141287574,12,Trimetrexate,Temozolomide
DCC0307,DCC1417,0.7581496077861942,12,Trimetrexate,Dacarbazine
DCC0307,DCC0162,0.7532113159825442,13,Trimetrexate,Leucovorin
DCC0307,DCC0108,0.7682029374290272,12,Trimetrexate,Altretamine
DCC0307,DCC0288,0.7518302211552162,12,Trimetrexate,Fludarabine
DCC0307,DCC0104,0.7516289126456825,11,Trimetrexate,Raloxifene
DCC0307,DCC0067,0.7601379336181647,12,Trimetrexate,Vinorelbine
DCC0307,DCC0311,0.7568506209219819,12,Trimetrexate,Ifosfamide
DCC0307,DCC1639,0.7647776955203199,14,Trimetrexate,Ixabepilone
DCC0307,DCC1710,0.7569474594439732,12,Trimetrexate,Plerixafor
DCC0307,DCC1688,0.7642031291718101,13,Trimetrexate,Axitinib
DCC0307,DCC1321,0.7583843279800551,12,Trimetrexate,Vinblastine
DCC0429,DCC0012,0.7849284091085507,10,Afatinib,Bevacizumab
DCC0429,DCC0189,0.7509627100184878,15,Afatinib,Irinotecan
DCC0429,DCC0122,0.7511865383490348,15,Afatinib,Erlotinib
DCC0429,DCC0008,0.7736741286547446,10,Afatinib,Trastuzumab
DCC0429,DCC0245,0.7560386072598104,10,Afatinib,Carboplatin
DCC0429,DCC0009,0.7511699646513871,10,Afatinib,Rituximab
DCC0429,DCC0120,0.7753801594786078,10,Afatinib,Oxaliplatin
DCC0429,DCC0295,0.7543341837259144,15,Afatinib,Capecitabine
DCC0429,DCC0094,0.7554178218544105,15,Afatinib,Gemcitabine
DCC0429,DCC0215,0.7646054082820567,13,Afatinib,Temozolomide
DCC0429,DCC0067,0.7575155606728947,15,Afatinib,Vinorelbine
DCC0429,DCC1121,0.7525567773980697,10,Afatinib,Sargramostim
DCC0429,DCC1120,0.7707576554492895,10,Afatinib,Pegfilgrastim
DCC0429,DCC1555,0.7817697103044141,10,Afatinib,Panitumumab
DCC0429,DCC1639,0.7626370221692471,16,Afatinib,Ixabepilone
DCC0429,DCC1129,0.7626124123255094,10,Afatinib,Palifermin
DCC0429,DCC1235,0.7930068953764501,10,Afatinib,Chlorambucil
DCC0429,DCC1471,0.750067753879505,13,Afatinib,Busulfan
DCC0429,DCC1681,0.7805587448054742,10,Afatinib,Pertuzumab
DCC0429,DCC1688,0.7635172016275437,15,Afatinib,Axitinib
DCC0420,DCC0191,0.759220383274041,11,Tirapazamine,Etoposide
DCC0420,DCC0012,0.7699396490560044,11,Tirapazamine,Bevacizumab
DCC0420,DCC0189,0.7829792876912924,10,Tirapazamine,Irinotecan
DCC0420,DCC0122,0.7884222939837126,10,Tirapazamine,Erlotinib
DCC0420,DCC0158,0.7728166788969166,10,Tirapazamine,Pemetrexed
DCC0420,DCC0128,0.7662521813053718,11,Tirapazamine,Fluorouracil
DCC0420,DCC0117,0.7866734951579963,11,Tirapazamine,Cisplatin
DCC0420,DCC0008,0.7820401955097014,10,Tirapazamine,Trastuzumab
DCC0420,DCC0259,0.7643616930543081,11,Tirapazamine,Doxorubicin
DCC0420,DCC0245,0.7676040257628214,10,Tirapazamine,Carboplatin
DCC0420,DCC0123,0.765680522800525,11,Tirapazamine,Cyclophosphamide
DCC0420,DCC0126,0.7570415019807977,10,Tirapazamine,Vincristine
DCC0420,DCC0148,0.7523088699104479,10,Tirapazamine,Imatinib
DCC0420,DCC0079,0.7587584263895353,10,Tirapazamine,Sorafenib
DCC0420,DCC0120,0.7634639400678659,11,Tirapazamine,Oxaliplatin
DCC0420,DCC0295,0.7652795280799687,11,Tirapazamine,Capecitabine
DCC0420,DCC0329,0.7658337090267157,11,Tirapazamine,Docetaxel
DCC0420,DCC0094,0.7947014518502276,10,Tirapazamine,Gemcitabine
DCC0420,DCC0332,0.7653704689914751,10,Tirapazamine,Lapatinib
DCC0420,DCC0096,0.7850421734575457,10,Tirapazamine,Epirubicin
DCC0420,DCC0215,0.7821159249193304,10,Tirapazamine,Temozolomide
DCC0420,DCC1417,0.7846593156259257,10,Tirapazamine,Dacarbazine
DCC0420,DCC0275,0.7764762596714031,11,Tirapazamine,Procainamide
DCC0420,DCC0311,0.7843162463791749,10,Tirapazamine,Ifosfamide
DCC0420,DCC1121,0.76580521120885,10,Tirapazamine,Sargramostim
DCC0420,DCC1639,0.8007867297905313,10,Tirapazamine,Ixabepilone
DCC0420,DCC1235,0.7893165623535965,11,Tirapazamine,Chlorambucil
DCC0275,DCC0191,0.7530084217423026,11,Procainamide,Etoposide
DCC0275,DCC0012,0.7638444521804701,11,Procainamide,Bevacizumab
DCC0275,DCC0189,0.7768946268800703,10,Procainamide,Irinotecan
DCC0275,DCC0122,0.7822729248444682,10,Procainamide,Erlotinib
DCC0275,DCC0158,0.7666445855875718,10,Procainamide,Pemetrexed
DCC0275,DCC0128,0.7608132289873007,11,Procainamide,Fluorouracil
DCC0275,DCC0117,0.7803673002628014,11,Procainamide,Cisplatin
DCC0275,DCC0008,0.7760584112521437,10,Procainamide,Trastuzumab
DCC0275,DCC0259,0.7582317373970973,11,Procainamide,Doxorubicin
DCC0275,DCC0245,0.7614092336943671,10,Procainamide,Carboplatin
DCC0275,DCC0009,0.7613581938961309,10,Procainamide,Rituximab
DCC0275,DCC0123,0.7596249423868745,11,Procainamide,Cyclophosphamide
DCC0275,DCC0126,0.7510434565034879,10,Procainamide,Vincristine
DCC0275,DCC0079,0.7529200332194484,10,Procainamide,Sorafenib
DCC0275,DCC0120,0.7577343094643595,11,Procainamide,Oxaliplatin
DCC0275,DCC0295,0.7839291974175596,10,Procainamide,Capecitabine
DCC0275,DCC0329,0.7600211321786858,11,Procainamide,Docetaxel
DCC0275,DCC0094,0.788307050764715,10,Procainamide,Gemcitabine
DCC0275,DCC0332,0.7596886147179411,10,Procainamide,Lapatinib
DCC0275,DCC0096,0.7791798413763164,10,Procainamide,Epirubicin
DCC0275,DCC0215,0.7753809733013568,10,Procainamide,Temozolomide
DCC0275,DCC1417,0.7776493597817533,10,Procainamide,Dacarbazine
DCC0275,DCC0108,0.7842258793414449,10,Procainamide,Altretamine
DCC0275,DCC0420,0.7764762596714031,11,Procainamide,Tirapazamine
DCC0275,DCC0311,0.7782528713729081,10,Procainamide,Ifosfamide
DCC0275,DCC1121,0.7602498137683618,10,Procainamide,Sargramostim
DCC0275,DCC1235,0.7844248809198956,11,Procainamide,Chlorambucil
DCC0088,DCC0012,0.7608011048248495,10,Trifluridine,Bevacizumab
DCC0088,DCC0295,0.7538108482073556,16,Trifluridine,Capecitabine
DCC0088,DCC0094,0.7535921573180179,16,Trifluridine,Gemcitabine
DCC0088,DCC1417,0.7541058007991875,14,Trifluridine,Dacarbazine
DCC0088,DCC0108,0.7592453222106782,14,Trifluridine,Altretamine
DCC0088,DCC0288,0.7603668721340335,13,Trifluridine,Fludarabine
DCC0088,DCC1639,0.7898598908073668,15,Trifluridine,Ixabepilone
DCC0088,DCC1235,0.7546871603993353,11,Trifluridine,Chlorambucil
DCC0088,DCC1688,0.7708711413988589,15,Trifluridine,Axitinib
DCC0088,DCC1321,0.7594009802205229,14,Trifluridine,Vinblastine
DCC0067,DCC0012,0.7783857258243722,11,Vinorelbine,Bevacizumab
DCC0067,DCC0189,0.7764637980364201,15,Vinorelbine,Irinotecan
DCC0067,DCC0153,0.7766887960048947,14,Vinorelbine,Clofarabine
DCC0067,DCC0122,0.7756994520728802,15,Vinorelbine,Erlotinib
DCC0067,DCC0158,0.7609210831417663,15,Vinorelbine,Pemetrexed
DCC0067,DCC0016,0.7506827803590683,14,Vinorelbine,Bortezomib
DCC0067,DCC0361,0.771869548294961,14,Vinorelbine,Vorinostat
DCC0067,DCC0008,0.7932450745316598,10,Vinorelbine,Trastuzumab
DCC0067,DCC0369,0.7526990077038499,14,Vinorelbine,Trabectedin
DCC0067,DCC0245,0.7749246737700456,10,Vinorelbine,Carboplatin
DCC0067,DCC0126,0.7581679732126192,14,Vinorelbine,Vincristine
DCC0067,DCC0148,0.7629321188983241,14,Vinorelbine,Imatinib
DCC0067,DCC0079,0.7625908850459492,14,Vinorelbine,Sorafenib
DCC0067,DCC0355,0.7510009882463184,13,Vinorelbine,Genistein
DCC0067,DCC0120,0.7694023411651751,11,Vinorelbine,Oxaliplatin
DCC0067,DCC0295,0.7632914877284734,16,Vinorelbine,Capecitabine
DCC0067,DCC0336,0.7669189172674561,15,Vinorelbine,Sunitinib
DCC0067,DCC0094,0.7630835528142189,16,Vinorelbine,Gemcitabine
DCC0067,DCC0046,0.7757467705604759,14,Vinorelbine,Mitomycin
DCC0067,DCC0271,0.7584845392455433,14,Vinorelbine,Topotecan
DCC0067,DCC0096,0.7714595227804938,15,Vinorelbine,Epirubicin
DCC0067,DCC0215,0.7944715594567326,13,Vinorelbine,Temozolomide
DCC0067,DCC1417,0.7614481994432795,15,Vinorelbine,Dacarbazine
DCC0067,DCC0162,0.7707550473502177,15,Vinorelbine,Leucovorin
DCC0067,DCC0108,0.7651845513968598,15,Vinorelbine,Altretamine
DCC0067,DCC0288,0.7721854984206408,14,Vinorelbine,Fludarabine
DCC0067,DCC0104,0.7586605835729144,12,Vinorelbine,Raloxifene
DCC0067,DCC0307,0.7601379336181647,12,Vinorelbine,Trimetrexate
DCC0067,DCC0429,0.7575155606728947,15,Vinorelbine,Afatinib
DCC0067,DCC0311,0.7622991781579574,15,Vinorelbine,Ifosfamide
DCC0067,DCC1628,0.7592356550510172,14,Vinorelbine,Fotemustine
DCC0067,DCC1121,0.7745300451814374,10,Vinorelbine,Sargramostim
DCC0067,DCC1120,0.7926046705642629,10,Vinorelbine,Pegfilgrastim
DCC0067,DCC1657,0.7562422261902321,15,Vinorelbine,Vandetanib
DCC0067,DCC1555,0.801175526474915,10,Vinorelbine,Panitumumab
DCC0067,DCC1639,0.7868098694495274,16,Vinorelbine,Ixabepilone
DCC0067,DCC1129,0.7845245284000583,10,Vinorelbine,Palifermin
DCC0067,DCC1535,0.7547590680034497,15,Vinorelbine,Mitoxantrone
DCC0067,DCC1235,0.8020833658877659,11,Vinorelbine,Chlorambucil
DCC0067,DCC1710,0.7666291775067098,14,Vinorelbine,Plerixafor
DCC0067,DCC1471,0.7597015759795971,14,Vinorelbine,Busulfan
DCC0067,DCC1245,0.7562058147680869,15,Vinorelbine,Floxuridine
DCC0067,DCC1681,0.8004065875798732,10,Vinorelbine,Pertuzumab
DCC0067,DCC1688,0.7690706967496379,16,Vinorelbine,Axitinib
DCC0067,DCC1624,0.7543779941371211,13,Vinorelbine,Uracil
DCC0067,DCC1321,0.7704359399149455,15,Vinorelbine,Vinblastine
DCC0311,DCC0191,0.7643430997615084,29,Ifosfamide,Etoposide
DCC0311,DCC0153,0.8301754079312402,23,Ifosfamide,Clofarabine
DCC0311,DCC0122,0.7635152157903011,22,Ifosfamide,Erlotinib
DCC0311,DCC0158,0.7766135765239729,22,Ifosfamide,Pemetrexed
DCC0311,DCC0128,0.7647784654064386,27,Ifosfamide,Fluorouracil
DCC0311,DCC0361,0.7771831010016792,21,Ifosfamide,Vorinostat
DCC0311,DCC0369,0.7866072224140964,23,Ifosfamide,Trabectedin
DCC0311,DCC0245,0.7614974207449301,19,Ifosfamide,Carboplatin
DCC0311,DCC0126,0.7849158561421384,25,Ifosfamide,Vincristine
DCC0311,DCC0079,0.7617968784508135,25,Ifosfamide,Sorafenib
DCC0311,DCC0355,0.7735533297638875,11,Ifosfamide,Genistein
DCC0311,DCC0295,0.7684649247660267,27,Ifosfamide,Capecitabine
DCC0311,DCC0336,0.7778946757279561,23,Ifosfamide,Sunitinib
DCC0311,DCC0046,0.8158827905224366,23,Ifosfamide,Mitomycin
DCC0311,DCC0271,0.7532406253404441,14,Ifosfamide,Topotecan
DCC0311,DCC0332,0.7735885481994021,24,Ifosfamide,Lapatinib
DCC0311,DCC0096,0.7825044976104601,25,Ifosfamide,Epirubicin
DCC0311,DCC0215,0.7655846627489805,22,Ifosfamide,Temozolomide
DCC0311,DCC1417,0.7650703023460538,14,Ifosfamide,Dacarbazine
DCC0311,DCC0162,0.7698742164188679,14,Ifosfamide,Leucovorin
DCC0311,DCC0108,0.8191792387969105,22,Ifosfamide,Altretamine
DCC0311,DCC0288,0.8260617696691391,23,Ifosfamide,Fludarabine
DCC0311,DCC0277,0.7575847558100659,23,Ifosfamide,Thalidomide
DCC0311,DCC0104,0.7781456972408336,20,Ifosfamide,Raloxifene
DCC0311,DCC0307,0.7568506209219819,12,Ifosfamide,Trimetrexate
DCC0311,DCC0420,0.7843162463791749,10,Ifosfamide,Tirapazamine
DCC0311,DCC0275,0.7782528713729081,10,Ifosfamide,Procainamide
DCC0311,DCC0067,0.7622991781579574,15,Ifosfamide,Vinorelbine
DCC0311,DCC1628,0.7634155185616707,13,Ifosfamide,Fotemustine
DCC0311,DCC1657,0.7520993309900167,14,Ifosfamide,Vandetanib
DCC0311,DCC1443,0.7602504394064233,22,Ifosfamide,Azacitidine
DCC0311,DCC1357,0.7721210528857649,23,Ifosfamide,Daunorubicin
DCC0311,DCC1639,0.7855479728617881,15,Ifosfamide,Ixabepilone
