d1,d2,score,count,n1,n2
DCC0096,DCC0471,0.8192055795601467,3,Epirubicin,Peloruside
DCC0096,DCC0394,0.828255723534189,3,Epirubicin,Aplidine
DCC0096,DCC0401,0.8511453117329637,3,Epirubicin,Phorbol
DCC0096,DCC0640,0.8290665466226134,3,Epirubicin,Ibritumomab
DCC0096,DCC0532,0.8174753472484745,9,Epirubicin,Trientine
DCC1165,DCC0415,0.8257492505225063,3,Interferon,Sabarubicin
DCC1165,DCC0457,0.8383361600950175,3,Interferon,Sorivudine
DCC1165,DCC0384,0.8344148910509338,3,Interferon,L744832
DCC1165,DCC0355,0.8265567700922429,3,Interferon,Genistein
DCC1165,DCC0439,0.8102153680251155,3,Interferon,"5-2,4-dihydroxypyrimidine"
DCC1165,DCC0046,0.8099104354485243,3,Interferon,Mitomycin
DCC1165,DCC0461,0.8258716404705156,3,Interferon,Lexatumumab
DCC1165,DCC0003,0.8052887361350143,3,Interferon,Peginterferon
DCC1165,DCC1164,0.8307566003601768,3,Interferon,Octreotide
DCC1165,DCC1205,0.8312241246361389,3,Interferon,Midodrine
DCC1165,DCC0364,0.8021646286747709,3,Interferon,Flavopiridol
DCC1165,DCC0401,0.8020846531142487,3,Interferon,Phorbol
DCC1165,DCC0104,0.8402842566087507,3,Interferon,Raloxifene
DCC1165,DCC0307,0.8403516441039157,3,Interferon,Trimetrexate
DCC1165,DCC0360,0.8401389656781273,3,Interferon,"""2'-Deoxyinosine"""
DCC1165,DCC1461,0.8018010795287194,3,Interferon,Isotretinoin
DCC1165,DCC1624,0.8259513958198056,3,Interferon,Uracil
DCC1414,DCC1551,0.8215307766352098,1,Donepezil,Lisdexamfetamine
DCC0802,DCC0212,0.8460925120477101,2,Raltegravir,Clofazimine
DCC0802,DCC0407,0.8315285208752397,2,Raltegravir,PA-824
DCC0802,DCC1740,0.8581416862066371,2,Raltegravir,Bedaquiline
DCC0802,DCC1209,0.8013601386522654,3,Raltegravir,Nelfinavir
DCC1489,DCC0002,0.8077551145572995,1,Atazanavir,Peginterferon
DCC0215,DCC0456,0.8187330299381003,3,Temozolomide,Tanespimycin
DCC0215,DCC0412,0.8097590749774944,3,Temozolomide,Lonafarnib
DCC0215,DCC0457,0.8974499722675371,3,Temozolomide,Sorivudine
DCC0215,DCC0384,0.880243849315948,3,Temozolomide,L744832
DCC0215,DCC0430,0.8149081151591306,3,Temozolomide,NU6140
DCC0215,DCC0380,0.8275942415736107,3,Temozolomide,U0126
DCC0215,DCC0462,0.8203516868276713,3,Temozolomide,ABT-737
DCC0215,DCC0439,0.8713956381074875,3,Temozolomide,"5-2,4-dihydroxypyrimidine"
DCC0215,DCC0471,0.8146606013544416,3,Temozolomide,Peloruside
DCC0215,DCC0394,0.8308113532083059,3,Temozolomide,Aplidine
DCC0215,DCC0401,0.8562339740976647,3,Temozolomide,Phorbol
DCC0215,DCC0360,0.8175715133155064,8,Temozolomide,"""2'-Deoxyinosine"""
DCC0215,DCC0640,0.8225450211732929,3,Temozolomide,Ibritumomab
DCC1417,DCC0456,0.8016939353199759,3,Dacarbazine,Tanespimycin
DCC1417,DCC0457,0.8794852059354475,3,Dacarbazine,Sorivudine
DCC1417,DCC0384,0.8612502636215909,3,Dacarbazine,L744832
DCC1417,DCC0380,0.8098773092475501,3,Dacarbazine,U0126
DCC1417,DCC0462,0.8062052024399294,3,Dacarbazine,ABT-737
DCC1417,DCC0439,0.8547572898450575,3,Dacarbazine,"5-2,4-dihydroxypyrimidine"
DCC1417,DCC0394,0.8136549462286978,3,Dacarbazine,Aplidine
DCC1417,DCC0401,0.8387961586470615,3,Dacarbazine,Phorbol
DCC1417,DCC0640,0.8074671824422737,3,Dacarbazine,Ibritumomab
DCC1417,DCC0532,0.8218065104699335,3,Dacarbazine,Trientine
DCC1164,DCC0456,0.8250929920008425,3,Octreotide,Tanespimycin
DCC1164,DCC0415,0.8049474174098906,4,Octreotide,Sabarubicin
DCC1164,DCC0412,0.8214119184857519,3,Octreotide,Lonafarnib
DCC1164,DCC0457,0.9116067643867865,3,Octreotide,Sorivudine
DCC1164,DCC0384,0.8878480930543219,3,Octreotide,L744832
DCC1164,DCC0430,0.8301062146407374,3,Octreotide,NU6140
DCC1164,DCC0380,0.8340279908992025,3,Octreotide,U0126
DCC1164,DCC0462,0.8280188184592903,3,Octreotide,ABT-737
DCC1164,DCC0439,0.8853758709027679,3,Octreotide,"5-2,4-dihydroxypyrimidine"
DCC1164,DCC0471,0.8299765154554578,3,Octreotide,Peloruside
DCC1164,DCC0389,0.8273996021861737,3,Octreotide,Discodermolide
DCC1164,DCC0006,0.8686839128203431,3,Octreotide,Aldesleukin
DCC1164,DCC0461,0.8054704421316138,4,Octreotide,Lexatumumab
DCC1164,DCC0003,0.8245513100236495,3,Octreotide,Peginterferon
DCC1164,DCC0446,0.8277533121013173,3,Octreotide,Tubacin
DCC1164,DCC0394,0.8363959843565846,3,Octreotide,Aplidine
DCC1164,DCC1165,0.8307566003601768,3,Octreotide,Interferon
DCC1164,DCC0401,0.8681910081451693,3,Octreotide,Phorbol
DCC1164,DCC0469,0.8362280370739296,3,Octreotide,Trimidox
DCC1164,DCC0414,0.8946127775369317,3,Octreotide,Mesna
DCC1164,DCC0411,0.9010501252218444,3,Octreotide,Lomeguatrib
DCC1164,DCC0596,0.886502930812496,3,Octreotide,ABT-751
DCC1164,DCC1020,0.8296545117371181,3,Octreotide,Trebananib
DCC1164,DCC0640,0.8310206063699835,3,Octreotide,Ibritumomab
DCC1164,DCC1017,0.8352356618267676,3,Octreotide,SCH
DCC1164,DCC0630,0.8350605076318062,3,Octreotide,Zosuquidar
DCC1164,DCC0945,0.8408662846764141,3,Octreotide,Sepantronium
DCC1164,DCC0639,0.8167361460201197,3,Octreotide,Atrasentan
DCC1164,DCC1084,0.8239449005510394,3,Octreotide,Obinutuzumab
DCC1164,DCC0853,0.8784978908739477,3,Octreotide,Linifanib
DCC1164,DCC0532,0.8514777643775142,3,Octreotide,Trientine
DCC1164,DCC0956,0.8520208907987419,3,Octreotide,Obatoclax
DCC1205,DCC0456,0.8221068070568411,3,Midodrine,Tanespimycin
DCC1205,DCC0415,0.8974798527085012,3,Midodrine,Sabarubicin
DCC1205,DCC0412,0.8182271912695991,3,Midodrine,Lonafarnib
DCC1205,DCC0457,0.9096663045212822,3,Midodrine,Sorivudine
DCC1205,DCC0384,0.8874791671441682,3,Midodrine,L744832
DCC1205,DCC0430,0.8280931442429829,3,Midodrine,NU6140
DCC1205,DCC0380,0.8313475639537202,3,Midodrine,U0126
DCC1205,DCC0462,0.8237570126100907,3,Midodrine,ABT-737
DCC1205,DCC0403,0.8846358946358963,3,Midodrine,Tegafur
DCC1205,DCC0439,0.88276863233994,3,Midodrine,"5-2,4-dihydroxypyrimidine"
DCC1205,DCC0471,0.828000345135187,3,Midodrine,Peloruside
DCC1205,DCC0389,0.8254198238849463,3,Midodrine,Discodermolide
DCC1205,DCC0006,0.8657553061687588,3,Midodrine,Aldesleukin
DCC1205,DCC0461,0.8978771294388128,3,Midodrine,Lexatumumab
DCC1205,DCC0003,0.8267144181793791,3,Midodrine,Peginterferon
DCC1205,DCC0446,0.8256847132937949,3,Midodrine,Tubacin
DCC1205,DCC0394,0.8331396255704236,3,Midodrine,Aplidine
DCC1205,DCC1165,0.8312241246361389,3,Midodrine,Interferon
DCC1205,DCC0401,0.8671387181005515,3,Midodrine,Phorbol
DCC1205,DCC0469,0.833037908595975,3,Midodrine,Trimidox
DCC1205,DCC0360,0.8018609896009593,6,Midodrine,"""2'-Deoxyinosine"""
DCC1205,DCC0414,0.8907573167636577,3,Midodrine,Mesna
DCC1205,DCC0411,0.9000395195141202,3,Midodrine,Lomeguatrib
DCC1205,DCC0787,0.88883182705219,3,Midodrine,Ipilimumab
DCC1205,DCC0634,0.8710210396344548,3,Midodrine,Enzastaurin
DCC1205,DCC0904,0.8608649810468103,3,Midodrine,Neratinib
DCC1205,DCC0596,0.8847193391137628,3,Midodrine,ABT-751
DCC1205,DCC1020,0.8277507194668331,3,Midodrine,Trebananib
DCC1205,DCC0640,0.8272620382020088,3,Midodrine,Ibritumomab
DCC1205,DCC1017,0.8321161497228565,3,Midodrine,SCH
DCC1205,DCC0622,0.8582387221135961,3,Midodrine,Iniparib
DCC1205,DCC1138,0.8320177983351803,3,Midodrine,Gemtuzumab
DCC1205,DCC1024,0.9148082627107778,3,Midodrine,Teprotumumab
DCC1205,DCC0630,0.8317414454488544,3,Midodrine,Zosuquidar
DCC1205,DCC0945,0.8388283287107637,3,Midodrine,Sepantronium
DCC1205,DCC1106,0.8324349780103429,3,Midodrine,Ofatumumab
DCC1205,DCC0639,0.8130990870207623,3,Midodrine,Atrasentan
DCC1205,DCC1084,0.8201099040090661,3,Midodrine,Obinutuzumab
DCC1205,DCC0853,0.8747918376268135,3,Midodrine,Linifanib
DCC1205,DCC0532,0.8493672240422909,3,Midodrine,Trientine
DCC1205,DCC0956,0.8476637646173847,3,Midodrine,Obatoclax
DCC0162,DCC0456,0.8179511113130968,3,Leucovorin,Tanespimycin
DCC0162,DCC0415,0.8897327074322958,3,Leucovorin,Sabarubicin
DCC0162,DCC0412,0.8150485202230028,3,Leucovorin,Lonafarnib
DCC0162,DCC0457,0.8971106639392928,3,Leucovorin,Sorivudine
DCC0162,DCC0384,0.8688946083841765,3,Leucovorin,L744832
DCC0162,DCC0430,0.8192933376970291,3,Leucovorin,NU6140
DCC0162,DCC0380,0.8255481813248148,3,Leucovorin,U0126
DCC0162,DCC0462,0.8246569510668994,3,Leucovorin,ABT-737
DCC0162,DCC0439,0.8739722562731984,3,Leucovorin,"5-2,4-dihydroxypyrimidine"
DCC0162,DCC0471,0.8190508932358703,3,Leucovorin,Peloruside
DCC0162,DCC0461,0.8903584556972266,3,Leucovorin,Lexatumumab
DCC0162,DCC0394,0.8295762451218436,3,Leucovorin,Aplidine
DCC0162,DCC0401,0.8525444072728791,3,Leucovorin,Phorbol
DCC0162,DCC0360,0.8050814545246479,9,Leucovorin,"""2'-Deoxyinosine"""
DCC0162,DCC0640,0.8266341753508651,3,Leucovorin,Ibritumomab
DCC0162,DCC0532,0.8396086555417104,3,Leucovorin,Trientine
DCC0212,DCC0802,0.8460925120477101,2,Clofazimine,Raltegravir
DCC0212,DCC0494,0.8421737327343535,2,Clofazimine,Cobicistat
DCC0212,DCC0903,0.8456030730913093,2,Clofazimine,Elvitegravir
DCC0108,DCC0456,0.8249967212971021,3,Altretamine,Tanespimycin
DCC0108,DCC0412,0.8218082951060856,3,Altretamine,Lonafarnib
DCC0108,DCC0457,0.9014999075399664,3,Altretamine,Sorivudine
DCC0108,DCC0384,0.8727069495561729,3,Altretamine,L744832
DCC0108,DCC0430,0.82324030843145,3,Altretamine,NU6140
DCC0108,DCC0380,0.8322699009829803,3,Altretamine,U0126
DCC0108,DCC0462,0.8328665193187819,3,Altretamine,ABT-737
DCC0108,DCC0439,0.8790726039080009,3,Altretamine,"5-2,4-dihydroxypyrimidine"
DCC0108,DCC0471,0.8229573314530668,3,Altretamine,Peloruside
DCC0108,DCC0394,0.8371215565806932,3,Altretamine,Aplidine
DCC0108,DCC0401,0.8566812260045159,3,Altretamine,Phorbol
DCC0108,DCC0360,0.8031230483000884,8,Altretamine,"""2'-Deoxyinosine"""
DCC0108,DCC0640,0.8361431324584281,3,Altretamine,Ibritumomab
DCC0108,DCC0532,0.8240553434112716,9,Altretamine,Trientine
DCC0364,DCC0415,0.8709009852818564,3,Flavopiridol,Sabarubicin
DCC0364,DCC0457,0.8791511315355466,3,Flavopiridol,Sorivudine
DCC0364,DCC0384,0.8595626178228324,3,Flavopiridol,L744832
DCC0364,DCC0380,0.8057738291091464,3,Flavopiridol,U0126
DCC0364,DCC0462,0.8038637010243211,3,Flavopiridol,ABT-737
DCC0364,DCC0403,0.8551356504647402,3,Flavopiridol,Tegafur
DCC0364,DCC0416,0.8334978468598953,4,Flavopiridol,Potassium
DCC0364,DCC0439,0.8540195926654132,3,Flavopiridol,"5-2,4-dihydroxypyrimidine"
DCC0364,DCC0006,0.8401725600718003,3,Flavopiridol,Aldesleukin
DCC0364,DCC0461,0.871415862798122,3,Flavopiridol,Lexatumumab
DCC0364,DCC0394,0.8094277454728954,3,Flavopiridol,Aplidine
DCC0364,DCC0426,0.8020796530818565,4,Flavopiridol,2-methoxyestradiol
DCC0364,DCC1165,0.8021646286747709,3,Flavopiridol,Interferon
DCC0364,DCC0469,0.8091149744609519,3,Flavopiridol,Trimidox
DCC0364,DCC0360,0.8649490034434086,4,Flavopiridol,"""2'-Deoxyinosine"""
DCC0364,DCC0414,0.8661415778633835,3,Flavopiridol,Mesna
DCC0364,DCC0411,0.8716087734072571,3,Flavopiridol,Lomeguatrib
DCC0364,DCC0787,0.859581741521717,3,Flavopiridol,Ipilimumab
DCC0364,DCC0634,0.8436462918854125,3,Flavopiridol,Enzastaurin
DCC0364,DCC0904,0.8349831298225204,3,Flavopiridol,Neratinib
DCC0364,DCC0596,0.8556597563710154,3,Flavopiridol,ABT-751
DCC0364,DCC0640,0.8063252588488782,3,Flavopiridol,Ibritumomab
DCC0364,DCC1017,0.8079657876159239,3,Flavopiridol,SCH
DCC0364,DCC0777,0.8004025116064857,4,Flavopiridol,Pazopanib
DCC0364,DCC0622,0.8285143881276245,3,Flavopiridol,Iniparib
DCC0364,DCC1138,0.8075260611902196,3,Flavopiridol,Gemtuzumab
DCC0364,DCC1024,0.8855624149372757,3,Flavopiridol,Teprotumumab
DCC0364,DCC1234,0.8017979058954703,4,Flavopiridol,Bleomycin
DCC0364,DCC0630,0.8083894739108001,3,Flavopiridol,Zosuquidar
DCC0364,DCC0945,0.8093066114720878,3,Flavopiridol,Sepantronium
DCC0364,DCC1106,0.8108809823713229,3,Flavopiridol,Ofatumumab
DCC0364,DCC0853,0.8508764521891229,3,Flavopiridol,Linifanib
DCC0364,DCC0532,0.8195118923807939,3,Flavopiridol,Trientine
DCC0364,DCC0956,0.8263229756903341,3,Flavopiridol,Obatoclax
DCC0401,DCC0153,0.8276020808333402,3,Phorbol,Clofarabine
DCC0401,DCC0122,0.8663847852433321,3,Phorbol,Erlotinib
DCC0401,DCC0158,0.8437633250463525,3,Phorbol,Pemetrexed
DCC0401,DCC0415,0.8704337909147544,3,Phorbol,Sabarubicin
DCC0401,DCC0361,0.8201833742475181,3,Phorbol,Vorinostat
DCC0401,DCC0126,0.8030972553219221,3,Phorbol,Vincristine
DCC0401,DCC0457,0.8786287836155796,3,Phorbol,Sorivudine
DCC0401,DCC0330,0.8216259383686237,3,Phorbol,Dasatinib
DCC0401,DCC0148,0.8329336011891907,3,Phorbol,Imatinib
DCC0401,DCC0384,0.8593305053793211,3,Phorbol,L744832
DCC0401,DCC0355,0.8541405645293992,3,Phorbol,Genistein
DCC0401,DCC0336,0.8524389228590614,3,Phorbol,Sunitinib
DCC0401,DCC0380,0.8054230914114199,3,Phorbol,U0126
DCC0401,DCC0462,0.8034577803667804,3,Phorbol,ABT-737
DCC0401,DCC0403,0.8545527539352372,3,Phorbol,Tegafur
DCC0401,DCC0416,0.8534844587337626,3,Phorbol,Potassium
DCC0401,DCC0439,0.8534209215749375,3,Phorbol,"5-2,4-dihydroxypyrimidine"
DCC0401,DCC0046,0.8530711037331558,3,Phorbol,Mitomycin
DCC0401,DCC0006,0.8396787415821669,3,Phorbol,Aldesleukin
DCC0401,DCC0461,0.8709485329642193,3,Phorbol,Lexatumumab
DCC0401,DCC0394,0.8090981770787659,3,Phorbol,Aplidine
DCC0401,DCC0271,0.8127819553856132,3,Phorbol,Topotecan
DCC0401,DCC0332,0.8288588647091025,3,Phorbol,Lapatinib
DCC0401,DCC0426,0.8312245169016962,3,Phorbol,2-methoxyestradiol
DCC0401,DCC0096,0.8511453117329637,3,Phorbol,Epirubicin
DCC0401,DCC1165,0.8020846531142487,3,Phorbol,Interferon
DCC0401,DCC0215,0.8562339740976647,3,Phorbol,Temozolomide
DCC0401,DCC1417,0.8387961586470615,3,Phorbol,Dacarbazine
DCC0401,DCC1164,0.8681910081451693,3,Phorbol,Octreotide
DCC0401,DCC1205,0.8671387181005515,3,Phorbol,Midodrine
DCC0401,DCC0162,0.8525444072728791,3,Phorbol,Leucovorin
DCC0401,DCC0108,0.8566812260045159,3,Phorbol,Altretamine
DCC0401,DCC0364,0.8435372324508151,3,Phorbol,Flavopiridol
DCC0401,DCC0469,0.8087777662210239,3,Phorbol,Trimidox
DCC0401,DCC0104,0.88052457859453,3,Phorbol,Raloxifene
DCC0401,DCC0307,0.8806672111929085,3,Phorbol,Trimetrexate
DCC0401,DCC0429,0.8396399256519675,3,Phorbol,Afatinib
DCC0401,DCC0420,0.8680759547941724,3,Phorbol,Tirapazamine
DCC0401,DCC0275,0.8684405920229598,3,Phorbol,Procainamide
DCC0401,DCC0360,0.8807834210669817,3,Phorbol,"""2'-Deoxyinosine"""
DCC0401,DCC0088,0.8512327521085887,3,Phorbol,Trifluridine
DCC0401,DCC0067,0.8555833563237449,3,Phorbol,Vinorelbine
DCC0401,DCC0311,0.8434944624458666,3,Phorbol,Ifosfamide
DCC0401,DCC0414,0.8656062248542766,3,Phorbol,Mesna
DCC0401,DCC0411,0.8712155705004845,3,Phorbol,Lomeguatrib
DCC0401,DCC0787,0.8593080825331877,3,Phorbol,Ipilimumab
DCC0401,DCC1628,0.8507361498493905,3,Phorbol,Fotemustine
DCC0401,DCC0634,0.8431084774378688,3,Phorbol,Enzastaurin
DCC0401,DCC1461,0.8481984098694678,3,Phorbol,Isotretinoin
DCC0401,DCC0904,0.8343985486497719,3,Phorbol,Neratinib
DCC0401,DCC1120,0.8466801867264134,3,Phorbol,Pegfilgrastim
DCC0401,DCC1657,0.8616165231409706,3,Phorbol,Vandetanib
DCC0401,DCC0596,0.8550960201774709,3,Phorbol,ABT-751
DCC0401,DCC1555,0.8703083531975327,3,Phorbol,Panitumumab
DCC0401,DCC0640,0.805868994769015,3,Phorbol,Ibritumomab
DCC0401,DCC1639,0.86655213969317,3,Phorbol,Ixabepilone
DCC0401,DCC1017,0.8076322587095319,3,Phorbol,SCH
DCC0401,DCC0777,0.843468852424612,3,Phorbol,Pazopanib
DCC0401,DCC0622,0.8278868039046353,3,Phorbol,Iniparib
DCC0401,DCC1138,0.8070908282776413,3,Phorbol,Gemtuzumab
DCC0401,DCC1129,0.8414980705190175,3,Phorbol,Palifermin
DCC0401,DCC1024,0.8849859429229989,3,Phorbol,Teprotumumab
DCC0401,DCC1234,0.8159187789309631,3,Phorbol,Bleomycin
DCC0401,DCC1522,0.8080539623794817,3,Phorbol,Procarbazine
DCC0401,DCC0630,0.8079816777158043,3,Phorbol,Zosuquidar
DCC0401,DCC1162,0.8015464200155591,3,Phorbol,Filgrastim
DCC0401,DCC0945,0.8086638753107791,3,Phorbol,Sepantronium
DCC0401,DCC1535,0.8228117968518637,3,Phorbol,Mitoxantrone
DCC0401,DCC1106,0.8104031025084861,3,Phorbol,Ofatumumab
DCC0401,DCC1710,0.8308268606726921,3,Phorbol,Plerixafor
DCC0401,DCC1245,0.8097094947823216,3,Phorbol,Floxuridine
DCC0401,DCC0620,0.8222395476917544,3,Phorbol,Canfosfamide
DCC0401,DCC1681,0.8490193268565274,3,Phorbol,Pertuzumab
DCC0401,DCC0853,0.8503312756266279,3,Phorbol,Linifanib
DCC0401,DCC1688,0.8641331584145671,3,Phorbol,Axitinib
DCC0401,DCC1624,0.8601849653202417,3,Phorbol,Uracil
DCC0401,DCC1321,0.8262735076340683,3,Phorbol,Vinblastine
DCC0401,DCC0532,0.8189224013561391,3,Phorbol,Trientine
DCC0401,DCC0956,0.8258756090373763,3,Phorbol,Obatoclax
DCC0107,DCC0464,0.8036325262663179,2,Pefloxacin,Artesunate
DCC0107,DCC0413,0.8353971412925878,2,Pefloxacin,Garenoxacin
DCC0107,DCC0344,0.8347748998038883,3,Pefloxacin,Cefepime
DCC0107,DCC0769,0.8340523396086201,2,Pefloxacin,Piperaquine
DCC0107,DCC0912,0.8370421124720641,2,Pefloxacin,Dihydroartemisinin
DCC0107,DCC0547,0.8143667307520276,2,Pefloxacin,Avibactam
DCC0107,DCC0927,0.8068219972272945,2,Pefloxacin,Pyronaridine
DCC0413,DCC0146,0.8058495261345103,2,Garenoxacin,Amodiaquine
DCC0413,DCC0372,0.8114564637858683,2,Garenoxacin,Artemether
DCC0413,DCC0374,0.8311048925580335,2,Garenoxacin,Lumefantrine
DCC0413,DCC0205,0.8100619067286872,2,Garenoxacin,Sodium
DCC0413,DCC0091,0.8095896209113886,2,Garenoxacin,Ceftazidime
DCC0413,DCC0052,0.8553968615436222,2,Garenoxacin,Piperacillin
DCC0413,DCC0190,0.8318441997391661,2,Garenoxacin,Clavulanate
DCC0413,DCC0352,0.8557522981086774,2,Garenoxacin,Tazobactam
DCC0413,DCC0107,0.8353971412925878,2,Garenoxacin,Pefloxacin
DCC0413,DCC0065,0.835392522434523,2,Garenoxacin,Aztreonam
DCC0413,DCC0353,0.8547876916194597,2,Garenoxacin,Ticarcillin
DCC0413,DCC0023,0.8043268170466559,2,Garenoxacin,Pyrimethamine
DCC0413,DCC0339,0.8037931584445405,2,Garenoxacin,Sulfadoxine
DCC0413,DCC1333,0.8225630784673985,2,Garenoxacin,Chloroquine
DCC0413,DCC1493,0.8139836235080053,2,Garenoxacin,Primaquine
DCC0413,DCC0769,0.8157943070800218,2,Garenoxacin,Piperaquine
DCC0413,DCC0912,0.8208481681737256,2,Garenoxacin,Dihydroartemisinin
DCC0413,DCC0832,0.8068620794261279,2,Garenoxacin,Bismuth
DCC0413,DCC1347,0.8023131034236031,2,Garenoxacin,Sulfalene
DCC0413,DCC0547,0.8101642830081943,2,Garenoxacin,Avibactam
DCC0028,DCC0903,0.9030297920854484,2,Indinavir,Elvitegravir
DCC0288,DCC0415,0.8357651131898782,3,Fludarabine,Sabarubicin
DCC0288,DCC0457,0.835817418117133,3,Fludarabine,Sorivudine
DCC0288,DCC0384,0.8084715366232605,3,Fludarabine,L744832
DCC0288,DCC0439,0.8185735763478125,3,Fludarabine,"5-2,4-dihydroxypyrimidine"
DCC0288,DCC0461,0.8364468590856277,3,Fludarabine,Lexatumumab
DCC0288,DCC0532,0.8302304634239362,9,Fludarabine,Trientine
DCC0469,DCC0456,0.8029373138786601,3,Trimidox,Tanespimycin
DCC0469,DCC0415,0.8475711494621213,3,Trimidox,Sabarubicin
DCC0469,DCC0457,0.851349387309876,3,Trimidox,Sorivudine
DCC0469,DCC0330,0.8071971400707868,3,Trimidox,Dasatinib
DCC0469,DCC0384,0.8320403885689114,3,Trimidox,L744832
DCC0469,DCC0380,0.8113715715043354,3,Trimidox,U0126
DCC0469,DCC0439,0.8295772815367451,3,Trimidox,"5-2,4-dihydroxypyrimidine"
DCC0469,DCC0006,0.8277333290827763,3,Trimidox,Aldesleukin
DCC0469,DCC0461,0.8478546210558341,3,Trimidox,Lexatumumab
DCC0469,DCC0394,0.8135892140611606,3,Trimidox,Aplidine
DCC0469,DCC1164,0.8362280370739296,3,Trimidox,Octreotide
DCC0469,DCC1205,0.833037908595975,3,Trimidox,Midodrine
DCC0469,DCC0364,0.8091149744609519,3,Trimidox,Flavopiridol
DCC0469,DCC0401,0.8087777662210239,3,Trimidox,Phorbol
DCC0469,DCC0360,0.8529097297927496,3,Trimidox,"""2'-Deoxyinosine"""
DCC0469,DCC0088,0.8292455310908001,3,Trimidox,Trifluridine
DCC0469,DCC1461,0.8374402242537564,3,Trimidox,Isotretinoin
DCC0469,DCC0596,0.8248752836516561,3,Trimidox,ABT-751
DCC0469,DCC0853,0.8288346728842653,3,Trimidox,Linifanib
DCC0469,DCC1624,0.8319305581145903,3,Trimidox,Uracil
DCC0344,DCC0146,0.8311562379487409,2,Cefepime,Amodiaquine
DCC0344,DCC0464,0.8104452017877088,2,Cefepime,Artesunate
DCC0344,DCC0372,0.8374457074296598,2,Cefepime,Artemether
DCC0344,DCC0374,0.8582713877136754,2,Cefepime,Lumefantrine
DCC0344,DCC0423,0.81299165300157,2,Cefepime,"1,2,4-trioxolane"
DCC0344,DCC0418,0.8202135865070583,2,Cefepime,Dipropofol
DCC0344,DCC0052,0.8151780059484507,3,Cefepime,Piperacillin
DCC0344,DCC0352,0.8154161915656405,3,Cefepime,Tazobactam
DCC0344,DCC0107,0.8347748998038883,3,Cefepime,Pefloxacin
DCC0344,DCC0353,0.8233989203864494,3,Cefepime,Ticarcillin
DCC0344,DCC0023,0.8286794248067314,2,Cefepime,Pyrimethamine
DCC0344,DCC0339,0.8280056251828034,2,Cefepime,Sulfadoxine
DCC0344,DCC1333,0.8490181650157559,2,Cefepime,Chloroquine
DCC0344,DCC1493,0.8401298338390024,2,Cefepime,Primaquine
DCC0344,DCC0769,0.8420077720205901,2,Cefepime,Piperaquine
DCC0344,DCC0912,0.8481934674725657,2,Cefepime,Dihydroartemisinin
DCC0344,DCC0832,0.8337842716488559,2,Cefepime,Bismuth
DCC0344,DCC1239,0.8479561393664131,3,Cefepime,Floxacillin
DCC0344,DCC1661,0.827283478588033,2,Cefepime,Teicoplanin
DCC0344,DCC1347,0.8273553697386218,2,Cefepime,Sulfalene
DCC0344,DCC0547,0.8330049400951622,2,Cefepime,Avibactam
DCC0344,DCC0927,0.8148205012092007,2,Cefepime,Pyronaridine
DCC0407,DCC0802,0.8315285208752397,2,PA-824,Raltegravir
DCC0407,DCC0494,0.8274009762569994,2,PA-824,Cobicistat
DCC0407,DCC0903,0.8320531121960743,2,PA-824,Elvitegravir
DCC0407,DCC1280,0.8016518036991129,8,PA-824,Entecavir
DCC0004,DCC0415,0.8180338200481244,3,Asparaginase,Sabarubicin
DCC0004,DCC0457,0.8157900011307854,3,Asparaginase,Sorivudine
DCC0004,DCC0439,0.8027282205898548,3,Asparaginase,"5-2,4-dihydroxypyrimidine"
DCC0004,DCC0461,0.8188564334435582,3,Asparaginase,Lexatumumab
DCC0004,DCC0360,0.8170694487733786,3,Asparaginase,"""2'-Deoxyinosine"""
DCC0104,DCC0456,0.8405433353644879,3,Raloxifene,Tanespimycin
DCC0104,DCC0415,0.9176232106048238,3,Raloxifene,Sabarubicin
DCC0104,DCC0412,0.8367465791601795,3,Raloxifene,Lonafarnib
DCC0104,DCC0457,0.9268087112240336,3,Raloxifene,Sorivudine
DCC0104,DCC0402,0.8013079570009932,3,Raloxifene,PD98059
DCC0104,DCC0384,0.8993660578202296,3,Raloxifene,L744832
DCC0104,DCC0400,0.8014161993305593,3,Raloxifene,Taxane
DCC0104,DCC0430,0.8438117350994766,3,Raloxifene,NU6140
DCC0104,DCC0380,0.8492128162286354,3,Raloxifene,U0126
DCC0104,DCC0462,0.8458397495327926,3,Raloxifene,ABT-737
DCC0104,DCC0439,0.9013877413300396,3,Raloxifene,"5-2,4-dihydroxypyrimidine"
DCC0104,DCC0471,0.8435960559684951,3,Raloxifene,Peloruside
DCC0104,DCC0389,0.8410023725533434,3,Raloxifene,Discodermolide
DCC0104,DCC0006,0.8844301531238403,3,Raloxifene,Aldesleukin
DCC0104,DCC0461,0.9182578194698218,3,Raloxifene,Lexatumumab
DCC0104,DCC0003,0.8306085128273072,3,Raloxifene,Peginterferon
DCC0104,DCC0446,0.8415593113311234,3,Raloxifene,Tubacin
DCC0104,DCC0394,0.852585666606005,3,Raloxifene,Aplidine
DCC0104,DCC0436,0.8018882419020045,3,Raloxifene,Adarotene
DCC0104,DCC1165,0.8402842566087507,3,Raloxifene,Interferon
DCC0104,DCC0401,0.88052457859453,3,Raloxifene,Phorbol
DCC0104,DCC0360,0.8037015375971188,8,Raloxifene,"""2'-Deoxyinosine"""
DCC0104,DCC1020,0.8432141263591574,3,Raloxifene,Trebananib
